,0,1,2,3,4,5,6,7
17,1, JH1_32,1, 08:58:14,55, s4, 20170325-000013_00_S1,4
18,10, JH1_07,3, 09:41:38,59, Nonconvulsive, 20170325-000013_09_S3,0
19,8, JH1_04,6, 09:44:11,48, Nonconvulsive, 20170325-000013_07_S6,0
20,8, JH1_04,7, 10:35:16,50, s4, 20170325-000013_07_S7,4
21,11, JH1_60,2, 10:46:12,64, s5, 20170325-000013_10_S2,5
22,8, JH1_04,8, 11:46:22,46, s4, 20170325-000013_07_S8,4
23,5, JH1_45,10, 11:46:22,45, s4, 20170325-000013_04_S10,4
24,10, JH1_07,4, 12:02:54,72, s4, 20170325-000013_09_S4,4
25,5, JH1_45,11, 12:10:44,42, s5, 20170325-000013_04_S11,5
26,5, JH1_45,12, 12:16:56,48, s5, 20170325-000013_04_S12,5
27,8, JH1_04,9, 12:17:45,44, s4, 20170325-000013_07_S9,4
28,5, JH1_45,13, 12:47:31,65, s4, 20170325-000013_04_S13,4
29,8, JH1_04,10, 12:52:54,49, s4, 20170325-000013_07_S10,4
30,8, JH1_04,11, 13:06:21,49, Nonconvulsive, 20170325-000013_07_S11,0
31,8, JH1_04,12, 13:45:57,71, s4, 20170325-000013_07_S12,4
32,2, JH1_58,1, 14:07:27,70, s4, 20170325-000013_01_S1,4
33,8, JH1_04,13, 14:50:28,51, Nonconvulsive, 20170325-000013_07_S13,0
34,7, JH1_31,1, 15:07:18,66, s5, 20170325-000013_06_S1,5
35,8, JH1_04,14, 15:38:06,55, s4, 20170325-000013_07_S14,4
36,10, JH1_07,5, 15:41:31,43, s5, 20170325-000013_09_S5,5
37,5, JH1_45,14, 15:52:15,49, s5, 20170325-000013_04_S14,5
38,5, JH1_45,15, 16:26:12,45, s5, 20170325-000013_04_S15,5
39,8, JH1_04,15, 16:48:49,62, s4, 20170325-000013_07_S15,4
40,2, JH1_58,2, 17:03:46,69, s4, 20170325-000013_01_S2,4
41,8, JH1_04,16, 17:14:49,86, s4, 20170325-000013_07_S16,4
42,8, JH1_04,17, 17:52:13,51, s4, 20170325-000013_07_S17,4
43,8, JH1_04,18, 18:07:01,57, s3, 20170325-000013_07_S18,3
44,10, JH1_07,6, 18:18:59,47, s5, 20170325-000013_09_S6,5
45,8, JH1_04,19, 18:29:59,39, Nonconvulsive, 20170325-000013_07_S19,0
46,2, JH1_58,3, 18:38:15,68, Nonconvulsive, 20170325-000013_01_S3,4
47,10, JH1_07,7, 19:02:28,51, s5, 20170325-000013_09_S7,5
48,8, JH1_04,20, 19:22:10,39, s4, 20170325-000013_07_S20,4
49,8, JH1_04,21, 19:53:19,47, s4, 20170325-000013_07_S21,4
50,2, JH1_58,4, 20:00:16,60, s4, 20170325-000013_01_S4,4
51,8, JH1_04,22, 20:10:14,54, s4, 20170325-000013_07_S22,4
52,10, JH1_07,8, 20:36:02,47, s5, 20170325-000013_09_S8,5
53,5, JH1_45,16, 20:39:39,56, s5, 20170325-000013_04_S16,5
54,2, JH1_58,5, 21:30:45,62, s4, 20170325-000013_01_S5,4
55,6, JH1_13,1, 21:36:14,54, s5, 20170325-000013_05_S1,5
56,5, JH1_45,17, 22:18:14,50, s5, 20170325-000013_04_S17,5
57,8, JH1_04,23, 22:20:27,64, s4, 20170325-000013_07_S23,4
58,10, JH1_07,9, 22:37:08,54, s4, 20170325-000013_09_S9,4
59,5, JH1_45,18, 22:59:11,60, s5, 20170325-000013_04_S18,5
60,10, JH1_07,10, 23:22:36,46, s5, 20170325-000013_09_S10,5
61,10, JH1_07,11, 23:44:14,42, s5, 20170325-000013_09_S11,5
0,2, JH1_51,1, 10:28:24,54, s5, 20170325-120007_01_S1,5
0,4, JH1_47,1, 00:14:16,53, s5, 20170326-000011_03_S1,5
1,7, JH1_31,1, 00:23:53,58, s4, 20170326-000011_06_S1,4
2,4, JH1_47,2, 00:42:01,48, s5, 20170326-000011_03_S2,5
3,4, JH1_47,3, 01:01:32,52, s5, 20170326-000011_03_S3,5
4,10, JH1_07,1, 01:12:32,75, s4, 20170326-000011_09_S1,4
5,8, JH1_04,1, 01:18:10,50, s4, 20170326-000011_07_S1,4
6,10, JH1_07,2, 01:32:40,35, s5, 20170326-000011_09_S2,5
7,2, JH1_58,1, 01:44:42,67, s4, 20170326-000011_01_S1,4
8,5, JH1_45,1, 01:51:26,55, s5, 20170326-000011_04_S1,5
9,5, JH1_45,2, 02:22:20,47, s5, 20170326-000011_04_S2,5
10,8, JH1_04,2, 02:38:59,50, s4, 20170326-000011_07_S2,4
11,2, JH1_58,2, 03:08:59,52, s4, 20170326-000011_01_S2,4
12,10, JH1_07,3, 03:22:02,54, s5, 20170326-000011_09_S3,5
13,5, JH1_45,3, 03:54:16,45, s4, 20170326-000011_04_S3,4
14,5, JH1_45,5, 04:01:59,55, s5, 20170326-000011_04_S5,5
15,2, JH1_58,3, 04:07:04,48, s4, 20170326-000011_01_S3,4
16,4, JH1_47,4, 04:52:43,44, s4, 20170326-000011_03_S4,4
17,5, JH1_45,6, 05:02:51,59, s5, 20170326-000011_04_S6,5
18,10, JH1_07,4, 05:13:26,45, s5, 20170326-000011_09_S4,5
19,5, JH1_45,7, 05:46:31,61, s4, 20170326-000011_04_S7,4
20,10, JH1_07,5, 06:08:58,51, s5, 20170326-000011_09_S5,5
21,8, JH1_04,3, 06:34:58,35, s1, 20170326-000011_07_S3,1
22,2, JH1_58,4, 06:34:41,73, s4, 20170326-000011_01_S4,4
23,10, JH1_07,6, 06:36:55,43, s5, 20170326-000011_09_S6,5
24,2, JH1_58,5, 06:37:58,73, Nonconvulsive, 20170326-000011_01_S5,0
25,10, JH1_07,7, 07:01:06,52, s5, 20170326-000011_09_S7,5
26,8, JH1_04,4, 07:18:30,68, s4, 20170326-000011_07_S4,4
27,10, JH1_07,8, 07:19:47,46, s5, 20170326-000011_09_S8,5
28,8, JH1_04,5, 07:42:28,53, s4, 20170326-000011_07_S5,4
29,10, JH1_07,9, 07:47:17,32, s4, 20170326-000011_09_S9,4
30,10, JH1_07,10, 07:58:46,47, s5, 20170326-000011_09_S10,5
31,8, JH1_04,6, 08:00:19,42, s4, 20170326-000011_07_S6,4
32,10, JH1_07,11, 08:15:52,63, s5, 20170326-000011_09_S11,5
33,10, JH1_07,12, 08:29:07,43, s4, 20170326-000011_09_S12,4
34,10, JH1_07,13, 08:44:32,46, s5, 20170326-000011_09_S13,5
35,10, JH1_07,14, 09:00:05,42, s5, 20170326-000011_09_S14,5
36,10, JH1_07,15, 09:13:08,46, s4, 20170326-000011_09_S15,4
37,2, JH1_58,6, 09:40:37,52, s4, 20170326-000011_01_S6,4
38,5, JH1_45,8, 10:01:41,56, s5, 20170326-000011_04_S8,5
39,8, JH1_04,7, 10:16:28,38, s4, 20170326-000011_07_S7,4
40,8, JH1_04,8, 10:47:43,36, s4, 20170326-000011_07_S8,4
41,5, JH1_45,9, 10:50:13,57, s5, 20170326-000011_04_S9,5
42,2, JH1_58,7, 10:50:37,44, s4, 20170326-000011_01_S7,4
43,8, JH1_04,9, 11:09:24,65, s4, 20170326-000011_07_S9,4
44,5, JH1_45,10, 11:22:59,47, s4, 20170326-000011_04_S10,4
45,4, JH1_47,5, 11:47:30,41, s5, 20170326-000011_03_S5,5
46,8, JH1_04,10, 11:55:36,44, s4, 20170326-000011_07_S10,4
47,5, JH1_45,11, 11:58:58,57, s5, 20170326-000011_04_S11,5
48,1, JH1_32,1, 12:00:57,40, Nonconvulsive, 20170326-000011_00_S1,0
49,2, JH1_58,8, 12:02:16,64, s4, 20170326-000011_01_S8,4
50,4, JH1_47,6, 12:11:30,82, s5, 20170326-000011_03_S6,5
51,8, JH1_04,11, 12:22:58,45, s4, 20170326-000011_07_S11,4
52,5, JH1_45,12, 12:30:07,58, s4, 20170326-000011_04_S12,4
53,8, JH1_04,12, 12:42:07,44, s4, 20170326-000011_07_S12,4
54,8, JH1_04,13, 13:07:16,37, s4, 20170326-000011_07_S13,4
55,2, JH1_58,9, 13:17:45,47, s4, 20170326-000011_01_S9,4
56,8, JH1_04,14, 13:31:25,51, Nonconvulsive, 20170326-000011_07_S14,0
57,8, JH1_04,15, 13:54:47,49, Nonconvulsive, 20170326-000011_07_S15,0
58,10, JH1_07,16, 13:55:58,50, s4, 20170326-000011_09_S16,4
59,10, JH1_07,17, 14:10:09,46, s4, 20170326-000011_09_S17,4
60,8, JH1_04,16, 14:14:41,53, s4, 20170326-000011_07_S16,4
61,6, JH1_13,1, 14:21:17,47, s5, 20170326-000011_05_S1,5
62,10, JH1_07,18, 14:24:00,43, s5, 20170326-000011_09_S18,5
63,2, JH1_58,10, 14:24:56,65, s5, 20170326-000011_09_S10,5
64,10, JH1_07,19, 14:37:17,51, s5, 20170326-000011_09_S19,5
65,8, JH1_04,17, 14:47:00,72, s1, 20170326-000011_07_S17,1
66,10, JH1_07,20, 14:57:49,47, s4, 20170326-000011_07_S20,4
67,8, JH1_04,18, 15:03:55,47, s4, 20170326-000011_07_S18,4
68,10, JH1_07,21, 15:09:14,58, s4, 20170326-000011_07_S21,4
69,2, JH1_58,11, 15:16:33,70, s4, 20170326-000011_01_S11,4
70,10, JH1_07,22, 15:27:56,51, s5, 20170326-000011_09_S22,5
71,10, JH1_07,23, 15:34:35,60, s5, 20170326-000011_09_S23,5
72,7, JH1_31,2, 15:36:47,52, s4, 20170326-000011_06_S2,4
73,8, JH1_04,19, 15:53:01,47, Nonconvulsive, 20170326-000011_07_S19,0
74,2, JH1_58,12, 16:17:47,90, s4, 20170326-000011_01_S12,4
75,8, JH1_04,20, 16:32:07,40, s2, 20170326-000011_07_S20,2
76,10, JH1_07,24, 16:50:01,65, s5, 20170326-000011_09_S24,5
77,10, JH1_07,25, 16:56:54,57, s5, 20170326-000011_09_S25,5
78,8, JH1_04,21, 17:00:30,42, s2, 20170326-000011_07_S21,2
79,10, JH1_07,26, 17:05:34,59, s5, 20170326-000011_09_S26,5
80,2, JH1_58,13, 17:14:50,59, s4, 20170326-000011_01_S13,4
81,8, JH1_04,22, 17:19:00,35, s4, 20170326-000011_07_S22,4
82,2, JH1_58,14, 17:55:06,65, s4, 20170326-000011_01_S14,4
83,8, JH1_04,23, 18:01:50,51, s2, 20170326-000011_07_S23,2
84,8, JH1_04,24, 18:18:51,47, s4, 20170326-000011_07_S24,4
85,1, JH1_32,2, 18:24:12,52, s4, 20170326-000011_00_S2,4
86,4, JH1_47,7, 18:30:13,47, s5, 20170326-000011_03_S7,5
87,8, JH1_04,25, 18:33:18,49, s2, 20170326-000011_07_S25,2
88,8, JH1_04,26, 18:44:21,40, s4, 20170326-000011_07_S26,4
89,2, JH1_58,15, 18:45:30,68, s4, 20170326-000011_01_S15,4
90,8, JH1_04,27, 19:19:08,70, s2, 20170326-000011_07_S27,2
91,2, JH1_58,17, 19:38:19,73, s4, 20170326-000011_01_S17,4
92,8, JH1_04,28, 20:04:45,43, s4, 20170326-000011_07_S28,4
93,2, JH1_58,18, 20:34:45,85, s4, 20170326-000011_01_S18,4
94,10, JH1_07,27, 20:38:34,84, s5, 20170326-000011_09_S27,5
95,10, JH1_07,28, 21:08:23,50, s4, 20170326-000011_09_S28,4
96,2, JH1_58,19, 21:28:01,66, s4, 20170326-000011_01_S19,4
97,2, JH1_58,20, 22:08:06,57, s5, 20170326-000011_01_S20,5
98,2, JH1_58,21, 22:54:13,42, s4, 20170326-000011_01_S21,4
99,8, JH1_04,29, 23:01:46,85, s4, 20170326-000011_07_S29,4
100,2, JH1_58,22, 23:58:02,52, s4, 20170326-000011_01_S22,4
0,2, JH1_51,1, 06:16:12,58, s5, 20170326-120011_01_S1,5
1,2, JH1_51,2, 06:38:28,64, s4, 20170326-120011_01_S2,4
2,2, JH1_51,3, 08:16:29,73, s4, 20170326-120011_01_S3,4
3,6, JH1_39,1, 08:23:54,61, s5, 20170326-120011_05_S1,5
0,1, JH2_28,1, 00:17:46,105, Nonconvulsive, 20170425-135254_00_S1,0
0,8, JH2_32,1, 04:01:19,56, Nonconvulsive, 20170427-000015_07_S1,0
1,9, JH2_25,2, 09:19:45,70, Nonconvulsive, 20170427-000015_08_S2,0
2,9, JH2_25,4, 10:43:42,78, Nonconvulsive, 20170427-000015_08_S4,0
3,9, JH2_25,5, 07:31:25,63, s3, 20170427-000015_08_S5,3
4,9, JH2_25,6, 11:56:13,73, Nonconvulsive, 20170427-000015_08_S6,0
5,9, JH2_25,7, 13:10:06,66, Nonconvulsive, 20170427-000015_08_S7,0
6,9, JH2_25,8, 14:21:53,78, s4, 20170427-000015_08_S8,4
7,9, JH2_25,9, 15:16:23,76, Nonconvulsive, 20170427-000015_08_S9,0
8,9, JH2_25,10, 17:37:17,81, Nonconvulsive, 20170427-000015_08_S10,0
9,9, JH2_25,11, 20:01:04,81, s4, 20170427-000015_08_S11,4
10,9, JH2_25,12, 21:34:22,73, s4, 20170427-000015_08_S12,4
0,9, JH2_25,1, 01:55:52,86, s4, 20170428-000013_08_S1,4
1,9, JH2_25,2, 07:45:36,29, s5, 20170428-000013_08_S2,5
2,3, JH2_30,1, 13:29:44,98, s5, 20170428-000013_02_S1,5
0,3, JH2_30,1, 03:22:40,64, s5, 20170429-000011_02_S1,5
1,11, JH2_35,1, 06:48:50,94, s4, 20170429-000011_10_S1,4
2,4, JH2_27,1, 13:54:18,85, s4, 20170429-000011_03_S1,4
3,11, JH2_35,2, 15:37:55,88, s5, 20170429-000011_10_S2,5
4,9, JH2_25,1, 16:53:46,51, s5, 20170429-000011_08_S1,5
5,3, JH2_30,2, 19:23:13,100, s5, 20170429-000011_02_S2,5
0,5, JH2_19,1, 10:19:18,54, s5, 20170430-000010_04_S1,5
1,5, JH2_19,2, 21:20:53,49, s4, 20170430-000010_04_S2,4
0,3, JH2_30,1, 00:47:30,67, s5, 20170501-000008_02_S1,5
0,5, JH2_01,1, 00:27:42,92, s4, 20170501-000015_04_S1,4
0,9, JH2_48,1, 01:08:28,98, s4, 20170501-074946_08_S1,4
1,10, JH2_34,1, 04:59:20,60, s5, 20170501-074946_09_S1,5
2,2, JH2_29,1, 16:03:05,59, s5, 20170501-074946_01_S1,5
0,4, JH2_07,1, 02:07:02,62, s4, 20170501-120011_03_S1,4
1,8, JH2_17,1, 02:43:11,64, s4 (miss), 20170501-120011_07_S1,4
2,8, JH2_17,2, 04:35:58,63, s5, 20170501-120011_07_S2,5
3,4, JH2_07,3, 05:35:14,81, s2, 20170501-120011_03_S3,2
4,8, JH2_17,3, 07:39:25,62, s5, 20170501-120011_07_S3,5
5,8, JH2_17,4, 09:47:51,63, s4, 20170501-120011_07_S4,4
6,8, JH2_17,5, 09:47:59,63, s5, 20170501-120011_07_S5,5
0,1, JH2_08,1, 00:14:07,64, s5, 20170502-000007_00_S1,5
1,8, JH2_17,1, 01:48:12,45, s5, 20170502-000007_07_S1,5
2,4, JH2_07,1, 05:19:39,73, s4, 20170502-000007_03_S1,4
0,9, JH2_48,1, 11:33:45,89, s4, 20170502-000017_08_S1,4
1,4, JH2_27,1, 14:11:46,81, s5, 20170502-000017_03_S1,5
2,12, JH2_24,1, 17:06:00,68, s4, 20170502-000017_11_S1,4
3,11, JH2_35,1, 17:27:11,82, s5, 20170502-000017_10_S1,5
4,12, JH2_24,2, 17:40:02,62, s5, 20170502-000017_11_S2,5
5,12, JH2_24,3, 18:09:34,63, s5, 20170502-000017_11_S3,5
6,12, JH2_24,4, 18:34:33,42, s5, 20170502-000017_11_S4,5
7,12, JH2_24,5, 19:04:15,60, s5, 20170502-000017_11_S5,5
8,12, JH2_24,6, 19:21:37,48, s5, 20170502-000017_11_S6,5
9,12, JH2_24,8, 23:33:40,64, s5, 20170502-000017_11_S8,5
0,8, JH2_17,1, 02:14:17,96, s5, 20170502-120014_07_S1,5
1,8, JH2_17,2, 02:17:21,56, s5, 20170502-120014_07_S2,5
0,3, JH2_13,1, 01:11:58,57, s5, 20170503-000010_02_S1,5
1,11, JH2_18,1, 10:36:16,82, s5, 20170503-000010_10_S1,5
0,9, JH2_48,1, 00:00:01,79, s5, 20170503-000014_08_S1,5
1,2, JH2_29,1, 01:48:39,73, s5, 20170503-000014_01_S1,5
2,11, JH2_35,1, 03:41:19,68, 5, 20170503-000014_10_S1,5
3,12, JH2_24,1, 10:13:29,73, s5, 20170503-000014_11_S1,5
4,12, JH2_24,2, 12:29:11,36, s4, 20170503-000014_11_S2,4
5,2, JH2_29,2, 12:58:15,67, s5, 20170503-000014_01_S2,5
6,3, JH2_30,1, 14:47:22,102, s5, 20170503-000014_02_S1,5
7,6, JH2_23,1, 14:55:01,82, s5, 20170503-000014_05_S1,5
8,12, JH2_24,3, 15:46:23,65, s4, 20170503-000014_11_S3,4
9,11, JH2_35,2, 16:46:48,86, s5, 20170503-000014_10_S2,5
10,12, JH2_24,4, 17:02:53,56, s5, 20170503-000014_11_S4,5
11,9, JH2_48,2, 17:57:35,74, s5, 20170503-000014_08_S2,5
12,1, JH2_28,1, 17:58:28,96, s5, 20170503-000014_00_S1,5
13,12, JH2_24,5, 18:09:58,41, s4, 20170503-000014_11_S5,4
14,12, JH2_24,6, 18:53:25,44, s4, 20170503-000014_11_S6,4
15,12, JH2_24,7, 23:01:35,55, s4, 20170503-000014_11_S7,4
0,2, JH2_37,1, 07:39:57,57, s5, 20170503-132419_01_S1,5
0,9, JH2_48,1, 18:50:16,40, Nonconvulsive, 20170504-000012_08_S1,0
0,11, JH2_47,1, 02:54:11,39, s4, 20170504-000014_10_S1,4
1,1, JH2_36,1, 02:57:15,72, s4, 20170504-000014_00_S1,4
2,2, JH2_37,1, 04:31:24,53, s4, 20170504-000014_01_S1,4
3,1, JH2_36,2, 09:18:25,62, s4, 20170504-000014_00_S2,4
0,1, JH2_36,1, 03:17:03,61, s5, 20170504-120009_00_S1,5
1,1, JH2_36,2, 08:06:12,57, s5, 20170504-120009_00_S2,5
2,2, JH2_37,1, 10:39:45,72, Nonconvulsive, 20170504-120009_01_S1,0
3,2, JH2_37,2, 11:46:00,55, Nonconvulsive, 20170504-120009_01_S2,0
0,2, JH2_37,1, 00:41:50,58, Nonconvulsive, 20170505-000015_01_S1,0
1,2, JH2_37,2, 02:59:57,57, s5, 20170505-000015_01_S2,5
0,2, JH2_37,1, 00:33:00,61, Nonconvulsive, 20170505-120011_01_S1,0
1,6, JH2_40,1, 02:17:30,79, s4, 20170505-120011_05_S1,4
2,9, JH2_41,1, 04:11:43,63, s5, 20170505-120011_08_S1,5
3,1, JH2_36,1, 07:01:34,49, s5, 20170505-120011_00_S1,5
4,6, JH2_40,2, 08:14:57,57, s5, 20170505-120011_05_S2,5
0,6, JH2_40,1, 01:49:05,44, s4, 20170506-000006_05_S1,4
1,7, JH2_46,1, 05:10:03,89, s4, 20170506-000006_06_S1,4
2,7, JH2_46,2, 11:17:20,69, s4, 20170506-000006_06_S2,4
0,6, JH2_40,1, 00:21:46,61, s5, 20170506-120012_05_S1,5
1,7, JH2_46,1, 01:51:57,64, s4, 20170506-120012_06_S1,4
2,2, JH2_37,1, 05:41:04,73, s4, 20170506-120012_01_S1,4
3,9, JH2_41,1, 07:53:21,52, s4, 20170506-120012_08_S1,4
4,6, JH2_40,2, 08:54:05,54, s4, 20170506-120012_05_S2,4
0,11, JH2_47,1, 03:00:37,49, s4, 20170507-000009_10_S1,4
1,11, JH2_47,2, 04:49:28,47, s4, 20170507-000009_10_S2,4
2,2, JH2_37,2, 05:21:18,45, Nonconvulsive, 20170507-000009_01_S2,0
3,11, JH2_47,3, 08:26:00,49, s4, 20170507-000009_10_S3,4
0,9, JH2_48,1, 00:24:12,86, s4, 20170507-000015_08_S1,4
0,11, JH2_47,1, 01:02:15,49, s4, 20170507-120015_10_S1,4
1,11, JH2_47,2, 03:01:09,44, s4, 20170507-120015_10_S2,4
2,9, JH2_41,1, 04:14:21,63, s4, 20170507-120015_08_S1,4
3,2, JH2_37,1, 06:11:30,80, s4, 20170507-120015_01_S1,4
4,2, JH2_37,2, 07:29:58,109, s3, 20170507-120015_01_S2,3
0,9, JH2_41,1, 01:19:36,67, s5, 20170508-000012_08_S1,5
1,9, JH2_41,2, 01:38:21,55, s4, 20170508-000012_08_S2,4
2,2, JH2_37,1, 02:49:17,79, s4, 20170508-000012_01_S1,4
3,11, JH2_47,1, 09:09:35,71, s4, 20170508-000012_10_S1,4
4,11, JH2_47,2, 11:12:33,59, s5, 20170508-000012_10_S2,5
5,2, JH2_37,2, 11:14:17,46, Nonconvulsive, 20170508-000012_01_S2,0
0,10, JH2_44,1, 04:38:30,47, s5, 20170508-120008_09_S1,5
1,11, JH2_47,1, 05:10:27,49, s4, 20170508-120008_10_S1,4
2,11, JH2_47,2, 07:00:02,45, s5, 20170508-120008_10_S2,5
3,1, JH2_36,1, 09:16:11,43, s5, 20170508-120008_00_S1,5
0,2, JH2_37,1, 02:01:12,63, s4, 20170509-000014_01_S1,4
1,10, JH2_44,1, 02:54:20,54, s4, 20170509-000014_09_S1,4
2,3, JH2_54,1, 05:18:15,54, s5, 20170509-000014_02_S1,5
3,3, JH2_54,2, 05:21:22,48, s4, 20170509-000014_02_S2,4
0,2, JH2_37,1, 00:14:44,104, s5, 20170509-120010_01_S1,5
1,7, JH2_46,1, 01:00:33,90, s5, 20170509-120010_06_S1,5
2,1, JH2_36,1, 02:03:23,75, s4, 20170509-120010_00_S1,4
3,3, JH2_54,1, 05:31:45,61, s5, 20170509-120010_02_S1,5
4,2, JH2_37,2, 08:22:13,115, s4, 20170509-120010_01_S2,4
5,1, JH2_36,2, 09:44:40,87, s5, 20170509-120010_00_S2,5
0,11, JH2_19,1, 14:33:07,63, s4, 20170522-000014_10_S1,4
1,5, JH2_40,1, 17:27:36,46, s4, 20170522-000014_04_S1,4
2,5, JH2_40,2, 20:26:02,65, s4, 20170522-000014_04_S2,4
3,5, JH2_40,3, 23:45:57,69, s5, 20170522-000014_04_S3,5
0,5, JH2_40,1, 05:47:32,53, s5, 20170523-000011_04_S1,5
1,5, JH2_40,2, 08:59:17,62, s5, 20170523-000011_04_S2,5
2,9, JH2_29,1, 09:39:07,65, s4, 20170523-000011_08_S1,4
3,8, JH2_01,1, 13:07:30,99, s5, 20170523-000011_07_S1,5
4,5, JH2_40,3, 14:27:07,80, s4, 20170523-000011_04_S3,4
5,4, JH2_47,1, 17:14:28,53, s4, 20170523-000011_03_S1,4
6,5, JH2_40,4, 17:59:51,64, s4, 20170523-000011_04_S4,4
7,7, JH2_46,1, 18:31:23,75, s5, 20170523-000011_06_S1,5
8,8, JH2_01,2, 19:29:41,92, s5, 20170523-000011_07_S2,5
9,4, JH2_47,2, 20:38:56,53, s4, 20170523-000011_03_S2,4
0,1, JH2_17,1, 02:33:02,51, s1, 20170524-000011_00_S1,1
1,10, JH2_44,1, 02:56:13,44, s4, 20170524-000011_09_S1,4
2,1, JH2_17,2, 03:56:04,55, Nonconvulsive, 20170524-000011_00_S2,0
3,12, JH2_34,1, 05:11:10,64, s5, 20170524-000011_11_S1,5
4,9, JH2_29,1, 06:24:53,66, s2, 20170524-000011_08_S1,2
5,10, JH2_44,2, 07:33:05,57, s5, 20170524-000011_09_S2,5
6,1, JH2_17,3, 08:12:40,79, Nonconvulsive, 20170524-000011_00_S3,0
7,5, JH2_40,1, 12:26:34,59, s4, 20170524-000011_04_S1,4
8,12, JH2_34,2, 13:05:28,82, s5, 20170524-000011_11_S2,5
9,1, JH2_17,4, 14:43:56,53, Nonconvulsive, 20170524-000011_00_S4,0
10,4, JH2_47,1, 15:14:30,59, s4, 20170524-000011_03_S1,4
11,1, JH2_17,5, 16:38:28,56, s1, 20170524-000011_00_S5,1
12,1, JH2_17,6, 17:15:18,62, s1, 20170524-000011_00_S6,1
13,6, JH2_30,1, 17:49:50,97, s4, 20170524-000011_05_S1,4
14,4, JH2_47,2, 19:10:05,50, s4, 20170524-000011_03_S2,4
15,1, JH2_17,7, 19:21:52,54, s1, 20170524-000011_00_S7,1
16,1, JH2_17,8, 19:46:22,42, s3, 20170524-000011_00_S8,3
17,4, JH2_47,3, 20:50:58,42, s4, 20170524-000011_03_S3,4
18,4, JH2_47,4, 23:04:56,47, s4, 20170524-000011_03_S4,4
0,1, JH2_17,2, 00:32:43,70, s5, 20170525-000009_00_S2,5
1,1, JH2_17,3, 00:59:11,47, s5, 20170525-000009_00_S3,5
2,6, JH2_30,1, 01:29:50,101, s5, 20170525-000009_05_S1,5
3,3, JH2_41,1, 02:28:54,72, s4, 20170525-000009_02_S1,4
4,1, JH2_17,4, 03:08:40,76, s4, 20170525-000009_00_S4,4
5,1, JH2_17,5, 03:25:35,69, s4, 20170525-000009_00_S5,4
6,3, JH2_41,2, 03:56:20,58, s5, 20170525-000009_02_S2,5
7,1, JH2_17,6, 05:08:52,62, s4, 20170525-000009_00_S6,4
8,1, JH2_17,7, 06:21:51,67, s4, 20170525-000009_00_S7,4
9,1, JH2_17,8, 08:28:51,67, s4, 20170525-000009_00_S8,4
10,6, JH2_30,2, 08:31:49,99, s4, 20170525-000009_05_S2,4
11,1, JH2_17,9, 10:53:44,47, s4, 20170525-000009_00_S9,4
12,6, JH2_30,3, 11:02:21,72, s4, 20170525-000009_05_S3,4
13,4, JH2_47,1, 11:24:00,50, s5, 20170525-000009_03_S1,5
14,5, JH2_40,1, 11:44:06,53, s4, 20170525-000009_04_S1,4
15,1, JH2_17,10, 12:17:10,58, s4, 20170525-000009_00_S10,4
16,1, JH2_17,11, 12:57:48,41, s4, 20170525-000009_00_S11,4
17,11, JH2_19,1, 12:58:23,56, s5, 20170525-000009_10_S1,5
18,11, JH2_19,2, 13:04:19,45, s5, 20170525-000009_10_S2,5
19,4, JH2_47,2, 13:32:05,49, s5, 20170525-000009_03_S2,5
20,6, JH2_30,4, 14:25:01,65, s4, 20170525-000009_05_S4,4
21,9, JH2_29,1, 15:22:58,105, s5, 20170525-000009_08_S1,5
22,7, JH2_46,1, 15:50:11,67, s5, 20170525-000009_06_S1,5
23,9, JH2_29,2, 16:36:11,102, s5, 20170525-000009_08_S2,5
24,3, JH2_41,3, 16:51:09,67, s5, 20170525-000009_02_S3,5
25,4, JH2_47,3, 16:57:54,44, s4, 20170525-000009_03_S3,4
26,1, JH2_17,12, 18:06:28,58, s4, 20170525-000009_00_S12,4
27,4, JH2_47,4, 18:34:59,68, s5, 20170525-000009_03_S4,5
28,4, JH2_47,5, 18:38:45,52, s4, 20170525-000009_03_S5,4
29,1, JH2_17,13, 18:51:33,48, s4, 20170525-000009_00_S13,4
30,5, JH2_40,2, 21:10:59,52, s4, 20170525-000009_04_S2,4
31,3, JH2_41,4, 23:39:15,64, s4, 20170525-000009_02_S4,4
32,5, JH2_40,3, 23:54:29,46, s4, 20170525-000009_04_S3,4
0,1, JH2_17,1, 03:51:11,74, s4, 20170526-000017_00_S1,4
1,1, JH2_17,2, 04:09:40,58, s4, 20170526-000017_00_S2,4
2,1, JH2_17,3, 04:52:23,51, s4, 20170526-000017_00_S3,4
3,1, JH2_17,4, 05:09:28,64, s4, 20170526-000017_00_S4,4
4,1, JH2_17,5, 05:30:56,51, s5, 20170526-000017_00_S5,5
5,3, JH2_41,1, 05:44:11,73, s4, 20170526-000017_02_S1,4
6,1, JH2_17,6, 08:44:40,75, s5, 20170526-000017_00_S6,5
7,1, JH2_17,7, 10:27:33,65, s5, 20170526-000017_00_S7,5
8,11, JH2_19,1, 10:43:41,45, s4, 20170526-000017_10_S1,4
9,1, JH2_17,8, 11:54:09,42, s5, 20170526-000017_00_S8,5
10,3, JH2_41,2, 13:08:43,67, s5, 20170526-000017_02_S2,5
11,1, JH2_17,9, 14:57:42,57, s4, 20170526-000017_00_S9,4
12,6, JH2_30,1, 16:16:13,70, s5, 20170526-000017_05_S1,5
